,youtube_id,class_id,object_id,image_nb,xmin,xmax,ymin,ymax,found_id,found_prec
23,-sX_tYTVOLA,5,0,13,204.0,158.0,480.0,356.0,19,0.667827844619751
24,-sX_tYTVOLA,5,0,14,26.0,35.0,264.0,350.0,0,0.8803754448890686
25,-sX_tYTVOLA,5,0,15,31.0,28.0,254.0,354.0,0,0.8741300106048584
26,-sX_tYTVOLA,5,0,15,301.0,164.0,479.0,359.0,19,0.44689130783081055
27,-sX_tYTVOLA,5,0,16,1.0,17.0,220.0,352.0,0,0.9059316515922546
28,-sX_tYTVOLA,5,0,16,243.0,169.0,480.0,357.0,21,0.8513420820236206
29,-sX_tYTVOLA,5,0,17,15.0,9.0,265.0,354.0,0,0.8091803193092346
30,-sX_tYTVOLA,5,0,17,240.0,132.0,480.0,354.0,19,0.5127276182174683
31,-sX_tYTVOLA,5,0,17,238.0,130.0,479.0,355.0,21,0.4500257670879364
32,-sX_tYTVOLA,5,1,1,243.0,163.0,388.0,331.0,56,0.6131750345230103
33,-sX_tYTVOLA,5,1,2,244.0,164.0,390.0,332.0,56,0.6803165078163147
34,-sX_tYTVOLA,5,1,3,272.0,72.0,377.0,349.0,0,0.7769604325294495
35,-sX_tYTVOLA,5,1,4,228.0,162.0,364.0,331.0,56,0.7758779525756836
36,-sX_tYTVOLA,5,1,4,424.0,145.0,480.0,359.0,0,0.4869236946105957
37,-sX_tYTVOLA,5,1,5,9.0,126.0,95.0,338.0,0,0.9104323983192444
38,-sX_tYTVOLA,5,1,5,131.0,179.0,257.0,295.0,21,0.7686368227005005
39,-sX_tYTVOLA,5,1,6,115.0,117.0,198.0,326.0,0,0.9098690152168274
40,-sX_tYTVOLA,5,1,6,223.0,159.0,346.0,293.0,21,0.6107727289199829
41,-sX_tYTVOLA,5,1,6,115.0,142.0,144.0,200.0,24,0.40160804986953735
42,-sX_tYTVOLA,5,1,7,139.0,101.0,230.0,337.0,0,0.8998267650604248
43,-sX_tYTVOLA,5,1,7,211.0,147.0,387.0,314.0,21,0.4698265492916107
44,-sX_tYTVOLA,5,1,7,207.0,144.0,386.0,323.0,13,0.4293464720249176
45,-sX_tYTVOLA,5,1,8,35.0,11.0,186.0,355.0,0,0.8244590759277344
46,-sX_tYTVOLA,5,1,8,237.0,83.0,463.0,352.0,21,0.6071024537086487
47,-sX_tYTVOLA,5,1,9,0.0,0.0,161.0,354.0,0,0.8666486740112305
48,-sX_tYTVOLA,5,1,10,0.0,0.0,196.0,359.0,0,0.768219530582428
49,-sX_tYTVOLA,5,1,10,184.0,87.0,480.0,352.0,21,0.43254974484443665
50,-sX_tYTVOLA,5,1,11,25.0,34.0,232.0,350.0,0,0.8860471248626709
51,-sX_tYTVOLA,5,1,11,232.0,107.0,480.0,357.0,21,0.6141176223754883
52,-sX_tYTVOLA,5,1,12,18.0,32.0,225.0,352.0,0,0.8767727017402649
53,-sX_tYTVOLA,5,1,12,230.0,122.0,480.0,359.0,21,0.4060463309288025
54,-sX_tYTVOLA,5,1,13,62.0,7.0,266.0,355.0,0,0.7909782528877258
55,-sX_tYTVOLA,5,1,13,253.0,90.0,480.0,354.0,19,0.5005013346672058
56,-sX_tYTVOLA,5,1,14,70.0,2.0,279.0,358.0,0,0.7561200857162476
57,-sX_tYTVOLA,5,1,14,242.0,70.0,480.0,355.0,19,0.5936778783798218
58,-sX_tYTVOLA,5,1,15,72.0,8.0,285.0,358.0,0,0.8260714411735535
59,-sX_tYTVOLA,5,1,15,301.0,55.0,479.0,351.0,21,0.45475128293037415
60,-sX_tYTVOLA,5,1,15,210.0,62.0,277.0,105.0,45,0.44034498929977417
61,-sX_tYTVOLA,5,1,16,0.0,9.0,187.0,354.0,0,0.7119265794754028
62,-sX_tYTVOLA,5,1,17,41.0,0.0,410.0,322.0,21,0.5150828957557678
63,-sX_tYTVOLA,5,1,18,52.0,42.0,456.0,356.0,19,0.5280879735946655
64,-sX_tYTVOLA,5,1,19,11.0,48.0,412.0,354.0,19,0.5492558479309082
65,-sX_tYTVOLA,5,2,1,20.0,40.0,244.0,348.0,0,0.8332496285438538
66,-sX_tYTVOLA,5,2,1,115.0,150.0,158.0,199.0,41,0.8005189895629883
67,-sX_tYTVOLA,5,2,1,16.0,28.0,247.0,345.0,41,0.4547201693058014
68,-sX_tYTVOLA,5,2,2,16.0,38.0,239.0,350.0,0,0.8587483167648315
69,-sX_tYTVOLA,5,2,2,115.0,150.0,158.0,202.0,41,0.7549101114273071
70,-sX_tYTVOLA,5,2,2,18.0,29.0,244.0,347.0,41,0.4133860468864441
71,-sX_tYTVOLA,5,2,3,3.0,5.0,229.0,357.0,0,0.7926238775253296
72,-sX_tYTVOLA,5,2,3,189.0,237.0,466.0,356.0,0,0.6065819263458252
73,-sX_tYTVOLA,5,2,3,99.0,91.0,139.0,136.0,41,0.5033429861068726
74,-sX_tYTVOLA,5,2,4,15.0,1.0,250.0,358.0,0,0.8307883143424988
75,-sX_tYTVOLA,5,2,4,179.0,135.0,480.0,358.0,19,0.48783960938453674
76,-sX_tYTVOLA,5,2,4,184.0,134.0,479.0,356.0,21,0.4645400643348694
77,-sX_tYTVOLA,5,2,5,79.0,3.0,315.0,356.0,0,0.7763634324073792
78,-sX_tYTVOLA,5,2,5,167.0,29.0,211.0,89.0,41,0.7506309747695923
79,-sX_tYTVOLA,5,2,5,274.0,172.0,480.0,356.0,21,0.6232030391693115
80,-sX_tYTVOLA,5,2,6,31.0,4.0,276.0,356.0,0,0.76601243019104
81,-sX_tYTVOLA,5,2,6,123.0,2.0,170.0,57.0,41,0.6381843686103821
82,-sX_tYTVOLA,5,2,7,144.0,13.0,190.0,71.0,41,0.7409210801124573
83,-sX_tYTVOLA,5,2,7,45.0,4.0,294.0,353.0,0,0.6555821895599365
84,-sX_tYTVOLA,5,2,8,0.0,4.0,171.0,356.0,0,0.8930280804634094
85,-sX_tYTVOLA,5,2,8,29.0,1.0,74.0,54.0,41,0.6156935095787048
86,-sX_tYTVOLA,5,2,8,174.0,128.0,426.0,357.0,18,0.48508477210998535
87,-sX_tYTVOLA,5,2,9,0.0,0.0,181.0,356.0,0,0.8561738729476929
88,-sX_tYTVOLA,5,2,9,35.0,0.0,79.0,38.0,65,0.5151524543762207
89,-sX_tYTVOLA,5,2,10,19.0,6.0,230.0,354.0,0,0.7974247932434082
90,-sX_tYTVOLA,5,2,10,113.0,121.0,161.0,168.0,41,0.7236146330833435
91,-sX_tYTVOLA,5,2,10,248.0,89.0,480.0,356.0,21,0.5363410711288452
92,-sX_tYTVOLA,5,2,11,220.0,100.0,476.0,355.0,21,0.8173012733459473
93,-sX_tYTVOLA,5,2,11,1.0,5.0,202.0,357.0,0,0.7510774731636047
94,-sX_tYTVOLA,5,2,12,0.0,0.0,159.0,356.0,0,0.7441520690917969
95,-sX_tYTVOLA,5,2,12,179.0,86.0,446.0,353.0,21,0.6104321479797363
96,-sX_tYTVOLA,5,2,12,58.0,142.0,108.0,184.0,41,0.5960759520530701
97,-sX_tYTVOLA,5,2,13,12.0,11.0,217.0,355.0,0,0.6983627080917358
98,-sX_tYTVOLA,5,2,13,227.0,99.0,480.0,356.0,16,0.41573336720466614
99,-sX_tYTVOLA,5,2,14,58.0,5.0,280.0,350.0,0,0.8009958267211914
100,-sX_tYTVOLA,5,2,14,296.0,106.0,479.0,356.0,19,0.43127331137657166
101,-sX_tYTVOLA,5,2,14,295.0,107.0,480.0,356.0,21,0.4025147259235382
102,-sX_tYTVOLA,5,2,15,76.0,3.0,298.0,356.0,0,0.8888372182846069
103,-sX_tYTVOLA,5,2,15,304.0,105.0,479.0,360.0,19,0.7072855830192566
104,-sX_tYTVOLA,5,2,16,0.0,4.0,111.0,352.0,0,0.8701164722442627
105,-sX_tYTVOLA,5,2,16,119.0,15.0,477.0,358.0,21,0.6992340683937073
106,-sX_tYTVOLA,5,2,17,0.0,0.0,92.0,356.0,0,0.8792746067047119
107,-sX_tYTVOLA,5,2,18,0.0,0.0,150.0,360.0,0,0.7164830565452576
108,-sX_tYTVOLA,5,2,19,1.0,5.0,156.0,356.0,0,0.8220874667167664
109,-sX_tYTVOLA,5,2,19,144.0,47.0,480.0,356.0,19,0.45399966835975647
110,-sX_tYTVOLA,5,3,1,46.0,6.0,280.0,357.0,0,0.7293899059295654
111,-sX_tYTVOLA,5,3,1,274.0,112.0,479.0,355.0,0,0.5357356071472168
112,-sX_tYTVOLA,5,3,2,47.0,3.0,277.0,353.0,0,0.7073111534118652
113,-sX_tYTVOLA,5,3,3,21.0,7.0,243.0,354.0,0,0.8522149324417114
114,-sX_tYTVOLA,5,3,3,243.0,73.0,480.0,355.0,21,0.638480544090271
115,-sX_tYTVOLA,5,3,4,2.0,5.0,213.0,354.0,0,0.8214493989944458
116,-sX_tYTVOLA,5,3,4,251.0,77.0,480.0,354.0,21,0.6193060278892517
117,-sX_tYTVOLA,5,3,5,253.0,65.0,480.0,353.0,21,0.734402060508728
118,-sX_tYTVOLA,5,3,5,2.0,5.0,220.0,360.0,0,0.7179303169250488
119,-sX_tYTVOLA,5,3,6,2.0,25.0,197.0,360.0,0,0.847701907157898
120,-sX_tYTVOLA,5,3,6,217.0,96.0,480.0,354.0,21,0.8448729515075684
121,-sX_tYTVOLA,5,3,7,0.0,21.0,213.0,355.0,0,0.843494713306427
122,-sX_tYTVOLA,5,3,7,239.0,88.0,480.0,353.0,21,0.8250190615653992
123,-sX_tYTVOLA,5,3,8,0.0,28.0,183.0,355.0,0,0.8950879573822021
124,-sX_tYTVOLA,5,3,8,220.0,91.0,480.0,350.0,21,0.8027853965759277
125,-sX_tYTVOLA,5,3,8,73.0,153.0,142.0,181.0,29,0.4276489019393921
126,-sX_tYTVOLA,5,3,9,0.0,67.0,102.0,358.0,0,0.859375536441803
127,-sX_tYTVOLA,5,3,9,111.0,98.0,435.0,351.0,21,0.4971168339252472
128,-sX_tYTVOLA,5,3,9,0.0,162.0,59.0,197.0,29,0.45673611760139465
129,-sX_tYTVOLA,5,3,10,0.0,85.0,154.0,356.0,0,0.8000929951667786
130,-sX_tYTVOLA,5,3,11,1.0,52.0,162.0,360.0,0,0.8031335473060608
131,-sX_tYTVOLA,5,3,11,144.0,115.0,461.0,356.0,21,0.6068394780158997
132,-sX_tYTVOLA,5,3,12,18.0,36.0,243.0,355.0,0,0.8631485104560852
133,-sX_tYTVOLA,5,3,12,229.0,104.0,480.0,359.0,21,0.5713898539543152
134,-sX_tYTVOLA,5,3,12,128.0,173.0,199.0,205.0,29,0.4391794204711914
135,-sX_tYTVOLA,5,3,13,1.0,10.0,211.0,351.0,0,0.6594666242599487
136,-sX_tYTVOLA,5,3,13,150.0,52.0,480.0,351.0,21,0.44834962487220764
137,-sX_tYTVOLA,5,3,14,1.0,5.0,221.0,355.0,0,0.8346039056777954
138,-sX_tYTVOLA,5,3,14,208.0,28.0,479.0,355.0,21,0.5876916646957397
139,-sX_tYTVOLA,5,3,16,0.0,1.0,166.0,358.0,0,0.8987513780593872
140,-sX_tYTVOLA,5,3,17,0.0,3.0,176.0,356.0,0,0.8752064108848572
141,-sX_tYTVOLA,5,3,18,2.0,5.0,199.0,354.0,0,0.8213756084442139
142,-sX_tYTVOLA,5,3,19,5.0,0.0,236.0,360.0,0,0.7547330856323242
143,-sX_tYTVOLA,5,3,19,248.0,58.0,480.0,353.0,16,0.5001361966133118
144,-sX_tYTVOLA,5,4,1,42.0,22.0,179.0,355.0,0,0.7905216217041016
145,-sX_tYTVOLA,5,4,2,42.0,22.0,176.0,354.0,0,0.8216174840927124
146,-sX_tYTVOLA,5,4,3,42.0,18.0,181.0,355.0,0,0.912796139717102
147,-sX_tYTVOLA,5,4,3,101.0,112.0,157.0,146.0,29,0.46846288442611694
148,-sX_tYTVOLA,5,4,4,37.0,27.0,201.0,356.0,0,0.8704239726066589
149,-sX_tYTVOLA,5,4,4,198.0,76.0,426.0,357.0,14,0.556354820728302
150,-sX_tYTVOLA,5,4,4,408.0,216.0,480.0,354.0,14,0.4046546518802643
151,-sX_tYTVOLA,5,4,5,34.0,19.0,192.0,354.0,0,0.9171239137649536
152,-sX_tYTVOLA,5,4,5,196.0,75.0,424.0,354.0,21,0.5469079613685608
153,-sX_tYTVOLA,5,4,5,125.0,117.0,156.0,142.0,32,0.41140469908714294
154,-sX_tYTVOLA,5,4,6,59.0,12.0,214.0,354.0,0,0.9097119569778442
155,-sX_tYTVOLA,5,4,6,217.0,69.0,454.0,355.0,21,0.7048131227493286
156,-sX_tYTVOLA,5,4,7,65.0,31.0,221.0,355.0,0,0.9255975484848022
157,-sX_tYTVOLA,5,4,7,244.0,109.0,459.0,356.0,21,0.8262733817100525
158,-sX_tYTVOLA,5,4,8,65.0,20.0,226.0,353.0,0,0.9173732995986938
159,-sX_tYTVOLA,5,4,8,227.0,84.0,473.0,355.0,21,0.7399923205375671
160,-sX_tYTVOLA,5,4,9,62.0,32.0,212.0,357.0,0,0.8946125507354736
161,-sX_tYTVOLA,5,4,10,1.0,13.0,182.0,355.0,0,0.7393365502357483
162,-sX_tYTVOLA,5,4,10,259.0,93.0,480.0,355.0,0,0.4942215085029602
163,-sX_tYTVOLA,5,4,11,273.0,96.0,480.0,358.0,21,0.8595442175865173
164,-sX_tYTVOLA,5,4,11,2.0,6.0,208.0,354.0,0,0.828292727470398
165,-sX_tYTVOLA,5,4,12,2.0,32.0,228.0,357.0,0,0.85823655128479
166,-sX_tYTVOLA,5,4,13,4.0,51.0,239.0,352.0,0,0.6521893739700317
167,-sX_tYTVOLA,5,4,13,209.0,143.0,480.0,357.0,19,0.5165669918060303
168,-sX_tYTVOLA,5,4,14,0.0,31.0,256.0,359.0,0,0.9004713892936707
169,-sX_tYTVOLA,5,4,14,283.0,146.0,480.0,355.0,21,0.5618047118186951
170,-sX_tYTVOLA,5,4,15,0.0,22.0,243.0,356.0,0,0.9188557267189026
171,-sX_tYTVOLA,5,4,15,297.0,112.0,479.0,360.0,21,0.6985616683959961
172,-sX_tYTVOLA,5,4,16,0.0,2.0,269.0,357.0,0,0.7374024391174316
173,-sX_tYTVOLA,5,4,17,1.0,9.0,262.0,351.0,0,0.8389931917190552
174,-sX_tYTVOLA,5,4,17,285.0,134.0,479.0,356.0,21,0.7180062532424927
175,-sX_tYTVOLA,5,4,18,9.0,6.0,299.0,351.0,0,0.63921058177948
176,-sX_tYTVOLA,5,4,19,2.0,0.0,223.0,350.0,0,0.7225434184074402
177,-sX_tYTVOLA,5,4,19,335.0,76.0,480.0,358.0,21,0.7083871960639954
178,-sX_tYTVOLA,5,5,1,16.0,46.0,235.0,355.0,0,0.7749962210655212
179,-sX_tYTVOLA,5,5,2,17.0,47.0,233.0,356.0,0,0.831156313419342
180,-sX_tYTVOLA,5,5,3,1.0,30.0,151.0,355.0,0,0.8419111371040344
181,-sX_tYTVOLA,5,5,3,113.0,134.0,387.0,355.0,19,0.5449540615081787
182,-sX_tYTVOLA,5,5,4,0.0,45.0,197.0,352.0,0,0.8321726322174072
183,-sX_tYTVOLA,5,5,4,162.0,141.0,447.0,355.0,19,0.7412797212600708
184,-sX_tYTVOLA,5,5,5,206.0,119.0,475.0,354.0,18,0.8156472444534302
185,-sX_tYTVOLA,5,5,5,49.0,25.0,243.0,355.0,0,0.7818900942802429
186,-sX_tYTVOLA,5,5,5,187.0,121.0,222.0,151.0,32,0.6229168772697449
187,-sX_tYTVOLA,5,5,6,81.0,6.0,290.0,351.0,0,0.8655457496643066
188,-sX_tYTVOLA,5,5,6,296.0,78.0,480.0,354.0,18,0.5569416284561157
189,-sX_tYTVOLA,5,5,6,228.0,119.0,261.0,156.0,32,0.422214537858963
190,-sX_tYTVOLA,5,5,7,70.0,24.0,276.0,353.0,0,0.917637825012207
191,-sX_tYTVOLA,5,5,7,299.0,91.0,480.0,354.0,18,0.5630310773849487
192,-sX_tYTVOLA,5,5,7,452.0,10.0,480.0,47.0,18,0.47015514969825745
193,-sX_tYTVOLA,5,5,8,7.0,8.0,212.0,354.0,0,0.8054786920547485
194,-sX_tYTVOLA,5,5,8,152.0,65.0,462.0,352.0,19,0.4681079089641571
195,-sX_tYTVOLA,5,5,9,95.0,9.0,293.0,354.0,0,0.7351146936416626
196,-sX_tYTVOLA,5,5,9,269.0,58.0,480.0,354.0,21,0.5242310762405396
197,-sX_tYTVOLA,5,5,10,73.0,44.0,279.0,352.0,0,0.9111939668655396
198,-sX_tYTVOLA,5,5,10,252.0,110.0,480.0,358.0,19,0.7420459389686584
199,-sX_tYTVOLA,5,5,11,48.0,7.0,254.0,356.0,0,0.7603827118873596
200,-sX_tYTVOLA,5,5,11,199.0,37.0,479.0,352.0,18,0.6342583894729614
201,-sX_tYTVOLA,5,5,12,48.0,6.0,252.0,357.0,0,0.7550057768821716
202,-sX_tYTVOLA,5,5,12,214.0,66.0,479.0,352.0,18,0.6555569171905518
203,-sX_tYTVOLA,5,5,13,42.0,2.0,232.0,352.0,0,0.7961795330047607
204,-sX_tYTVOLA,5,5,13,209.0,86.0,479.0,352.0,18,0.5561909675598145
205,-sX_tYTVOLA,5,5,14,104.0,14.0,304.0,353.0,0,0.8797496557235718
206,-sX_tYTVOLA,5,5,14,279.0,108.0,480.0,358.0,19,0.6592010855674744
207,-sX_tYTVOLA,5,5,14,279.0,109.0,480.0,357.0,18,0.45775261521339417
208,-sX_tYTVOLA,5,5,15,47.0,25.0,238.0,356.0,0,0.8411098718643188
209,-sX_tYTVOLA,5,5,15,203.0,112.0,477.0,355.0,19,0.659801185131073
210,-sX_tYTVOLA,5,5,16,187.0,67.0,477.0,355.0,18,0.7241637110710144
211,-sX_tYTVOLA,5,5,16,35.0,6.0,234.0,350.0,0,0.6631029844284058
212,-sX_tYTVOLA,5,5,16,187.0,97.0,218.0,125.0,32,0.4907759428024292
213,-sX_tYTVOLA,5,5,17,27.0,10.0,229.0,354.0,0,0.8199190497398376
214,-sX_tYTVOLA,5,5,17,192.0,51.0,475.0,354.0,19,0.49565890431404114
215,-sX_tYTVOLA,5,5,18,35.0,7.0,243.0,352.0,0,0.8685534000396729
216,-sX_tYTVOLA,5,5,18,247.0,76.0,480.0,354.0,19,0.4731389880180359
217,-sX_tYTVOLA,5,5,18,188.0,115.0,221.0,149.0,32,0.4581875801086426
218,-sX_tYTVOLA,5,5,19,0.0,4.0,203.0,353.0,0,0.898118257522583
219,-sX_tYTVOLA,5,5,19,205.0,87.0,471.0,359.0,21,0.7488153576850891
